id,ekegusii,kiswahili,english,source,source_url,source_type
15284,"Nigo yabete buya mono asende konyora egesusuro keria, ekiagera ayio naro agerete neorokereirie emeroberio yao echikire.",,It was good for me to be afflicted so that I might learn your decrees.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15285,"Ere akarua abande babe abatomwa, na abande ababani, na abande abarandia, na abande abarisia, na abande aborokia.",,"It was he who gave some to be apostles, some to be prophets, some to be evangelists, and some to be pastors and teachers,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15286,"Hezekia oyo nere oria otichete chintuboka chia rogoro chi’amache a Gihoni, erio akayagoberia gochia ase ensemo ya bosongo y’Omochie o Daudi. Akanyora ogosesenigwa ase emeremo yaye yonsi.",,It was Hezekiah who blocked the upper outlet of the Gihon spring and channeled the water down to the west side of the City of David. He succeeded in everything he undertook.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15287,"Ninche norokereretie Abaefraimu gotaara, nkababogoria namaboko aane, korende abanto abwo tibamanyete ng’a nigo naganetie kobagwenia.",,"It was I who taught Ephraim to walk, taking them by the arms; but they did not realize it was I who healed them.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15288,"Ekero rituko rinene ri’Epasaka ritaraba, Yeso akamanya ng’a ensa yaye yaikire akorua ase ense eye na kogenda ase Ise, akaba nanchete abanto baye abarenge ase ense, naboigo akabancha goika omoerio.",,"It was just before the Passover Feast. Jesus knew that the time had come for him to leave this world and go to the Father. Having loved his own who were in the world, he now showed them the full extent of his love.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15289,"Emiaka eye emeronge ebere imenyete bwoo, nabeire nkogokorera emiaka ikomi na ene ase okonyora abaiseke bao babere, na emiaka etano nomo ase okonyora amaicho ao, na aye kwabeire gokoonchora eng’eria yane ara ikomi.",,"It was like this for the twenty years I was in your household. I worked for you fourteen years for your two daughters and six years for your flocks, and you changed my wages ten times.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15290,"Omote oria okaba omuya mono ase obonene bwaye na ase chinsagia chiaye chintambe, ekiagera emeri yaye yaigete inse ase amache amange arenge.",,"It was majestic in beauty, with its spreading boughs, for its roots went down to abundant waters.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15291,"Na baria batebetie abatomwa amang’ana aya nabwo aba: Mariamu Magidalena, na Yoana, na Mariamu ng’ina Yakobo na abakungu bande abarenge amo nabarabwo.",,"It was Mary Magdalene, Joanna, Mary the mother of James, and the others with them who told this to the apostles.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15292,"Gaki, yagwenerete emegwekano y’ebinto bire igoro bichenwe ase ebing’wanso buna ebio, korende ebinto bia igoro ebinyene bichenwe nebing’wanso bire ebiya kobua ebi.",,"It was necessary, then, for the copies of the heavenly things to be purified with these sacrifices, but the heavenly things themselves with better sacrifices than these.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15293,"Abanto bao tibairete ense eria ase okoyerwania nemioro, gose tari chinguru chi’amaboko abo chiabarenterete obobui, korende nokoboko kwao gw’okorio ne chinguru chi’amaboko ao, amo noborabu bwaruete ase obosio bwao, ekiagera aye nigo kwagogetigwe nabarabwo.",,"It was not by their sword that they won the land, nor did their arm bring them victory; it was your right hand, your arm, and the light of your face, for you loved them.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15294,"Naki eira eria Ibrahimu aetwe amo noroiboro rwaye ng’a naire omwando bw’ense, tiyarwete ase amachiko korende ase oboronge obwo anyorete ase okwegena.",,"It was not through law that Abraham and his offspring received the promise that he would be heir of the world, but through the righteousness that comes by faith.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15295,"Omonene takorete okobwatana okwo ne chisokoro chiaito, korende nigo akorete okobwatana okwo naintwe abanyene, intwe twensi abatore moyo rituko ria rero.",,"It was not with our fathers that the LORD made this covenant, but with us, with all of us who are alive here today.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15296,"Momanyete buna Omonene abakorerete, ekero mwarenge ase erooro, goika mogacha aase aa.",,"It was not your children who saw what he did for you in the desert until you arrived at this place,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15297,"Bono nigo chiarenge ang’e chinsa isano nemo, omosunte okaba igoro ase ense yonsi goika chinsa kianda,",,"It was now about the sixth hour, and darkness came over the whole land until the ninth hour,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15298,ekiagera chionsi chiaruetwe ase abakori emeremo abarenge koroisia enyomba ase echio.,,"it was paid to the workmen, who used it to repair the temple.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15299,"Riachia koba mogoroba, ekiagera nerituko ri’okwebeka ang’e, nario rituko ri’ogotang’anera eri’Esabato,",,"It was Preparation Day (that is, the day before the Sabbath). So as evening approached,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15300,"Nigo riarenge rituko ri’Okwearigania, na Esabato egachaka gosoa.",,"It was Preparation Day, and the Sabbath was about to begin.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15301,"Omoruoti bw’Abaasuri atebigwa ng’a abanto b’ebisaku biria arentete na akabeka ase emechie ya Samaria, tibamanyete amachiko a Nyasae bw’ense eria. Na bono Nyasae oria otomire chindo ase egati yabo, ne chindo chiria chiaitire abanto bande babo, ekiagera tibamanyeti amachiko a Nyasae bw’ense eria.",,"It was reported to the king of Assyria: ""The people you deported and resettled in the towns of Samaria do not know what the god of that country requires. He has sent lions among them, which are killing them off, because the people do not know what he requires.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15302,"Barabwo nigo bamaanoreretwe ng’a babakorere inwe ase amang’ana ayio, gose tari barabwo abanyene. Ayio bono araretigwe asemore nabaria babaranderetie inwe enchili ase Omoika Omochenu, oyotometwe korwa igoro. Amang’ana ayio abamalaika bare namaiga kona‐koyasiomeria.",,"It was revealed to them that they were not serving themselves but you, when they spoke of the things that have now been told you by those who have preached the gospel to you by the Holy Spirit sent from heaven. Even angels long to look into these things.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15303,"Ase ayio okobwatana koria kogasarigwa ase rituko riria, ne ching’ondi chiria chiachandegete, chiria chiansemeretie chikamanya ng’a ring’ana riria riakoretwe nigo riarwete ase Omonene.",,"It was revoked on that day, and so the afflicted of the flock who were watching me knew it was the word of the LORD.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15304,"Enyomba nigo yarenge nekerama ki’emecharake igoro y’emiamba yabegetwe ase chisiiro chiria emerongo ene na isano, ikomi na isano ase kera orwaro.",,"It was roofed with cedar above the beams that rested on the columns-- forty-five beams, fifteen to a row.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15305,"Bakaroisia egesembe keria keringire rimo; obotambe bwaye nigo bwarenge chisentimita emerongo ebere, na ibere, na obogare bwaye boigo. Chinsemo chiaye inye nigo chiarenge chireng’aine.",,It was square-- a span long and a span wide-- and folded double.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15306,"Nigo yarenge Okwearigania kw’Epasaka; naende nigo yarenge koreng’ana chinsa isano nemo. Agatebia Abayahudi, “Rora omoruoti oino!”",,"It was the day of Preparation of Passover Week, about the sixth hour. ""Here is your king,"" Pilate said to the Jews.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15307,"Naki Omonene, Nyasae oito, nere otong’anyetie intwe amo ne chisokoro chiaito korwa Misiri, ense eria ase twarenge abasomba. Nere okorete ebikone ebinene ase amasio aito, naende nere otorendete aande onsi twaetete ase egati y’abanto aba bonsi.",,"It was the LORD our God himself who brought us and our fathers up out of Egypt, from that land of slavery, and performed those great signs before our eyes. He protected us on our entire journey and among all the nations through which we traveled.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15308,"Engaki eria ase omotienyi o kianda nigo yarenge ey’obokendu, na omoruoti nigo aikaransete ase enyomba amenyete ekero keria, na omorero nigo ore gwoka ase eriko bosio bwaye.",,"It was the ninth month and the king was sitting in the winter apartment, with a fire burning in the firepot in front of him.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15309,Nigo chiare chinsa isato ekero bamobambete.,,It was the third hour when they crucified him.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15310,"It was there that they found Adoni-Bezek and fought against him, putting to rout the Canaanites and Perizzites.",,"Bakanyora Adoni‐Bezeki agwo, bakamorwania, na bakabua Abakanani na Abaperisi.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15311,"Aba nabwo abanto bambogete Yorodan ase omotienyi bwe ritang’ani, ekero orooche orwo rwaichorete goetania chingegu chinsemo chionsi, bagaseria abanto bonsi bamenyete ase ense y’amaranya, ensemo ya moocha na eya bosongo.",,"It was they who crossed the Jordan in the first month when it was overflowing all its banks, and they put to flight everyone living in the valleys, to the east and to the west.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15312,"Haroni oria oria amo na Musa nabwo baria Omonene atebetie, “Barusie Abaisraeli ase ense ya Misiri, omoganda ase omoganda.”",,"It was this same Aaron and Moses to whom the LORD said, ""Bring the Israelites out of Egypt by their divisions.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15313,"Aye nigo gwasenyentete emetwe ya Leviatani, eng’iti eria enene y’okwoboyia, erio omobere oye okayoa ching’iti chi’erooro chikayoria.",,It was you who crushed the heads of Leviathan and gave him as food to the creatures of the desert.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15314,"Aye nigo gwatubogetie chinsoko ne chindooche; boigo ogasiria amache e chindooche chinene, chigakamoka.",,It was you who opened up springs and streams; you dried up the ever flowing rivers.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15315,"Naye gwachigete aase chimbebe chionsi chi’ense chikobeera, naende ogakora chingaki chie riberera na echi’obokendu.",,It was you who set all the boundaries of the earth; you made both summer and winter.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15316,"Aye nigo gwatananete enyancha ase okobua kwao, ogasenyenta emetwe ye chinchoka chi’enyancha.",,It was you who split open the sea by your power; you broke the heads of the monster in the waters.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15317,"Korwa Beteli rokagenda Lusu, rogatiira gochia Ataroti ase Abaariki bamenyete.",,"It went on from Bethel (that is, Luz), crossed over to the territory of the Arkites in Ataroth,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15318,"na Eburoni, na Rehobu, na Hamoni, na Kana, rogaika Sidoni, Omochie omonene.",,"It went to Abdon, Rehob, Hammon and Kanah, as far as Greater Sidon.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15319,"Orobebe rokagenderera gochia sugusu ase egetunwa gi’Ekironi, rokaonchoka gochia Sikironi, rokabwatia egetunwa kia Baala, naende rogaika Yabuneli, na omoerio rogaika Enyancha Enene,",,"It went to the northern slope of Ekron, turned toward Shikkeron, passed along to Mount Baalah and reached Jabneel. The boundary ended at the sea.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15320,"Ekiriri nkebeo ki’ogokenderera korwa ase omobaso, naende kebe obotamero na oborendi bw’ogwekengera korwa ase embura y’omoubera.",,"It will be a shelter and shade from the heat of the day, and a refuge and hiding place from the storm and rain.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15321,"Ebinto ebio mbibe ekemanyererio na kirori ase Omonene bw’Emeganda, agwo ase ense ya Misiri. Ekero abanto ba Misiri barabe bakorera ase Omonene kobagokorerwa bobe, ere nabatomere omotooria abarwanerere abatoorie.",,"It will be a sign and witness to the LORD Almighty in the land of Egypt. When they cry out to the LORD because of their oppressors, he will send them a savior and defender, and he will rescue them.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15322,"Rituko erio ribe ekemanyererio keragenderere egati yane na Abaisraeli, ekiagera ase amatuko atano na rimo inche Omonene natongete igoro na ense, korende ase rituko ria gatano na kabere ngatiga emeremo yane yonsi, na gotimoka.”",,"It will be a sign between me and the Israelites forever, for in six days the LORD made the heavens and the earth, and on the seventh day he abstained from work and rested.'""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15323,Orogongo orwo nigo rorabe aase mokoruera okoruegwa ogochenu aatananire korwa ase ensemo eria ere enchenu. Nigo rorabe orochenu mono robebekane norw’Abalawi.,,"It will be a special gift to them from the sacred portion of the land, a most holy portion, bordering the territory of the Levites.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15324,"Naribe rituko ritari buna amatuko ande, rimanyekanete n’Omonene, tirikoba omobaso gose obotuko. Ase rituko erio oborabu nabobe ekero kia mogoroba.",,"It will be a unique day, without daytime or nighttime-- a day known to the LORD. When evening comes, there will be light.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15325,"Nigo erabe buna ekero omonto agotama korwa ase endo, aumerane nedubu, gose ekero agosoa mwaye atoorera okoboko kwaye ase enyasi, na eng’iti emorome.",,"It will be as though a man fled from a lion only to meet a bear, as though he entered his house and rested his hand on the wall only to have a snake bite him.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15326,"Nigo erabe buna ekero omogesi akogesa namaboko aye ebigara bi’endagera eteneine, na buna ekero omonto agochora ebigara bi’endagera ase ense omweremu y’Abarefai.",,It will be as when a reaper gathers the standing grain and harvests the grain with his arm-- as when a man gleans heads of grain in the Valley of Rephaim.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15327,"Omogwekano oyio noirwe Asuri, oegwe omoruoti Yarebu buna ekeegwa. Abaefraimu mbabe nobosooku, na Abaisraeli mbasookigwe boigo ase engencho y’emeroberio yabo abanyene.",,It will be carried to Assyria as tribute for the great king. Ephraim will be disgraced; Israel will be ashamed of its wooden idols.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15328,"Nkegenderere kobao buna omotienyi, oborori obwo bwa igoro nigo bore obwegenwa.”",,"it will be established forever like the moon, the faithful witness in the sky."" Selah",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15329,Nasesenirie omosomba oria ekero omonene oye arache amonyore ogokora bo.,,It will be good for that servant whom the master finds doing so when he returns.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15330,"Nasesenirie omosomba oria, ekero omonene oye arache amonyore ogokora bo.",,It will be good for that servant whose master finds him doing so when he returns.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15331,"Naende karache ase oborendi bwa kabere gose oborendi bwa gatato, abanyore barendete, mbasesenirie abasomba baria.",,"It will be good for those servants whose master finds them ready, even if he comes in the second or third watch of the night.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15332,"Mbasesenirie abasomba baria ekero omonene obo agocha abanyore barendete. Ekeene nabatebirie: Neboyie, abaikaransie ase endagera, ache abakorere.",,"It will be good for those servants whose master finds them watching when he comes. I tell you the truth, he will dress himself to serve, will have them recline at the table and will come and wait on them.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15333,"Abanto mbamenye Yerusalemu, okoragererigwa tigokobao, ekiagera omochie oyio nigo orabe nobotoereru.",,It will be inhabited; never again will it be destroyed. Jerusalem will be secure.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15334,"Bayotigire ore bosa, na ekiagera otigirwe ore bosa, nkorera ore asende. Ense yonsi yabeire erooro, korende omonto tari okorengereria amang’ana ayio.",,"It will be made a wasteland, parched and desolate before me; the whole land will be laid waste because there is no one who cares.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15335,"Haroni ayebogorie ase obosio bwaye igoro. Ase igo abogoreranie na korusia amamocho are nebiegwa ebiraatananwe, ebi Abaisraeli barabe bakoruera Omonene. Haroni nigo arabe okoyebogoria botambe ase obosio bw’Omonene.",,"It will be on Aaron's forehead, and he will bear the guilt involved in the sacred gifts the Israelites consecrate, whatever their gifts may be. It will be on Aaron's forehead continually so that they will be acceptable to the LORD.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15336,"Nigo erabe emeremo y’omogambi arue ebing’wanso bi’ogosambwa, na okoruegwa kw’endagera, na okw’ebinyugwa, ase Amatuko Amanene, na ase emeyega y’Omotienyi Omoyia, na ase Chisabato, engencho yaye Amatuko Amanene achikire ase Abaisraeli. Ere narue ebing’wanso bi’ebibe, na okoruegwa kw’endagera, na ebing’wanso bi’ogosambwa, ase ogokora okobwatanigwa ase Abaisraeli.”",,"It will be the duty of the prince to provide the burnt offerings, grain offerings and drink offerings at the festivals, the New Moons and the Sabbaths-- at all the appointed feasts of the house of Israel. He will provide the sin offerings, grain offerings, burnt offerings and fellowship offerings to make atonement for the house of Israel.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15337,"Oboruoti obwo mbobe oboke goetania amaruoti ande onsi. Tibokonyara kweimokereria igoro boetanie ebisaku binde. Nimbokeyie bobe oboke kegima, erinde tibobaisa kogambera ay’ebisaku binde.",,It will be the lowliest of kingdoms and will never again exalt itself above the other nations. I will make it so weak that it will never again rule over the nations.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15338,"Oboremo obwo mbobe ensemo enchenu y’ense eye, bobe obw’abakuani abwo bare abakoreri b’Aase Aachenu bagotenena ase obosio bw’Omonene. Nao baraagache chinyomba chiabo, naende nao arabe aase aachenu ase Hekalu eraagachwe.",,"It will be the sacred portion of the land for the priests, who minister in the sanctuary and who draw near to minister before the LORD. It will be a place for their houses as well as a holy place for the sanctuary.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15339,"Amang’ana nayamo arabanyorere abanto bonsi; buna arabe ase abanto, naboigo arabe ase abakuani; buna arabe ase omosomba, naboigo arabe ase omonene oye; buna arabe ase omosomba omokungu, naboigo arabe ase omokungu ore omonene oye; buna arabe ase oyokogora, naboigo arabe ase oyokoonia; buna arabe ase oyokorua singo, naboigo arabe ase oyokoegwa singo; buna arabe ase oyogotura esira, naboigo arabe ase oyogoturwa esira.",,"it will be the same for priest as for people, for master as for servant, for mistress as for maid, for seller as for buyer, for borrower as for lender, for debtor as for creditor.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15340,"Narirorio rionchoke ribe orotu, roirurukigwe ase ense yonsi ya Misiri, rorente amagumba na amaote amabe, ase mwanyabanto ne chitugo.”",,"It will become fine dust over the whole land of Egypt, and festering boils will break out on men and animals throughout the land.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15341,"Ense eyio nebe egetari ki’abatigari b’Abayuda, nao barabe bakorisia chitugo chiabo na korara ase chinyomba chire agwo Asikeloni chingaki chia mogoroba. Omonene, Nyasae obo, nabainyore, abarusie ase obosibwa bwabo.",,It will belong to the remnant of the house of Judah; there they will find pasture. In the evening they will lie down in the houses of Ashkelon. The LORD their God will care for them; he will restore their fortunes.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15342,"Okogwa okwo nkobe buna ogwatwa kw’enyongo y’omokori chinyongo egotinerwa inse, nonya norogio oromo rw’enyongo eyio tirori gotoka omonto araancharere omorero, gose arabuchere amache korwa ase ensoko.”",,"It will break in pieces like pottery, shattered so mercilessly that among its pieces not a fragment will be found for taking coals from a hearth or scooping water out of a cistern.""",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15343,"Nigo erasiche ebisicha ebinge, erio echenge na gotera nomogoko. Neegwe obonene buna obw’ebitunwa bia Lebanoni, na obwari buna obwa Karimeli na Saroni. Abanto mbarore obonene bw’Omonene, ee, mbarore obonene bwa Nyasae oito na obonguru bwaye.",,"it will burst into bloom; it will rejoice greatly and shout for joy. The glory of Lebanon will be given to it, the splendor of Carmel and Sharon; they will see the glory of the LORD, the splendor of our God.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15344,"Okobwatana okwo tigokoba buna koria nakorete ne chisokoro chiabo, ekero nabarusetie nokoboko kwane korwa ase ense ya Misiri, okwo basaretie nonya inche narenge buna omosacha obo.” Nabo Omonene atebire.",,"It will not be like the covenant I made with their forefathers when I took them by the hand to lead them out of Egypt, because they broke my covenant, though I was a husband to them,"" declares the LORD.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15345,"Okobwatana oko tigokoba buna koria nakorete ne chisokoro chiabo, ase rituko riria nababwatete amaboko abo ase okobarusia korwa ase ense ya Misiri. Ekiagera tibagendererete ase okobwatana kwane, inche tinabechanderete, Omonene otebire.",,"It will not be like the covenant I made with their forefathers when I took them by the hand to lead them out of Egypt, because they did not remain faithful to my covenant, and I turned away from them, declares the Lord.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15346,"Omorero oyio nogenderere koyia obotuko na omobaso, tokorimigwa; erioki riaye ndichongororoke gochia igoro kogenderera botambe. Ense eyio nebe esaregete ekiaare ase ekiaare; monto onde tari oraete ase egati y’ense eyio nonya ndinde.",,It will not be quenched night and day; its smoke will rise forever. From generation to generation it will lie desolate; no one will ever pass through it again.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15347,"It will produce thorns and thistles for you, and you will eat the plants of the field.",,"Riroba narikwamere amagwa na amageri, na aye norie okwama kw’ebimeri bi’orosana.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15348,"Obong’aini obwo mbogotoorie korwa ase omokungu onde bwensi omotayayi, oyio ogokwana amang’ana okweansia korwa ase omonwa oye,",,"It will save you also from the adulteress, from the wayward wife with her seductive words,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15349,"Korende ase abanto ba Yerusalemu amang’ana ayio nigo ararorekane koba oboringoria bw’oborimo, ekiagera bariereranete eira y’ogotianania. Korende nigo aragere ebibe biabo biinyorwe, erinde babwatwe.",,"It will seem like a false omen to those who have sworn allegiance to him, but he will remind them of their guilt and take them captive.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15350,"Anga mbuya kobua ase omonto oria asungerwe orogena rogosia ase rigoti riaye, arutwe enyancha ime, kobua aragere oyomo bw’aba abake akore ebibe.",,It would be better for him to be thrown into the sea with a millstone tied around his neck than for him to cause one of these little ones to sin.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15351,"Naki anga nigo yabete buya onye tibamanyete enchera y’oboronge, kobua koyemanya naende koirana nyuma korwa ase ogochika ogochenu okwo baetwe.",,"It would have been better for them not to have known the way of righteousness, than to have known it and then to turn their backs on the sacred command that was passed on to them.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15352,Ebio nigo biare ebirito kobua omokenye ore ase enyancha; ase ayio nabeire omwango ase ogokwana ayio.,,It would surely outweigh the sand of the seas-- no wonder my words have been impetuous.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15353,"Itai, mosinto o Ribai korwa Gibea o Benjamin, na Benaya korwa Piratoni;",,"Ithai son of Ribai from Gibeah in Benjamin, Benaiah the Pirathonite,",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15354,"Ebinyomba bi’oborendi ebiarenge ime y’oboagacho boria, bitato ase ensemo eyemo, na bitato ase ensemo ende, ne chisiiro, na egesona, nigo biareng’aine nebi’oboagacho bware geita kie ritang’ani. Obotambe bw’oboagacho boria nigo bwarenge obw’amaboko emerongo etano, na obogare bwaye nobw’amaboko emerongo ebere na atano.",,Its alcoves-- three on each side-- its projecting walls and its portico had the same measurements as those of the first gateway. It was fifty cubits long and twenty-five cubits wide.,KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
15355,"Ebinyomba biaye bi’oborendi, ne chisiiro, na egesona, nigo biareng’aine nebi’amaagacho ande. Boigo ebibao mbiarengeo ase chinsemo chiaye chionsi, na ase egesona. Obotambe bw’oboagacho boria nigo bwarenge obw’amaboko emerongo etano, na obogare bwaye obw’amaboko emerongo ebere na atano.",,"Its alcoves, its projecting walls and its portico had the same measurements as the others. The gateway and its portico had openings all around. It was fifty cubits long and twenty-five cubits wide.",KnoxDevelopers HuggingFace Dataset,https://huggingface.co/datasets/KnoxDevelopers/english_kisii_pair_sentences,research
